"id","text"
"1087728_4","what are caged ibc tanks used for"
"1087728_5","what are caged ibc tanks used for"
"1087728_6","what are caged ibc tanks used for"
"1087728_7","what are caged ibc tanks used for"
"1087728_8","what are caged ibc tanks used for"
"1087675_1","what are deposit solutions banking"
"1087675_2","what are deposit solutions banking"
"1087675_3","what are deposit solutions banking"
"1087675_4","what are deposit solutions banking"
"1087675_5","what are deposit solutions banking"
"1087675_6","what are deposit solutions banking"
"1087675_7","what are deposit solutions banking"
"1087675_8","what are deposit solutions banking"
"1087634_1","what are examples of accruals"
"1087634_2","what are examples of accruals"
"1087634_3","what are examples of accruals"
"1087634_4","what are examples of accruals"
"1087634_5","what are examples of accruals"
"1087634_6","what are examples of accruals"
"1087634_7","what are examples of accruals"
"1087634_8","what are examples of accruals"
"1087581_1","calories in serving of jelly"
"1087581_2","calories in serving of jelly"
"1087581_3","calories in serving of jelly"
"1087581_4","calories in serving of jelly"
"1087581_5","calories in serving of jelly"
"1087581_6","calories in serving of jelly"
"1087581_7","calories in serving of jelly"
"1087581_8","calories in serving of jelly"
"1087269_1","what are some meat companies"
"1087269_2","what are some meat companies"
"1087269_3","what are some meat companies"
"1087269_4","what are some meat companies"
"1087269_5","what are some meat companies"
"1087269_6","what are some meat companies"
"1087269_7","what are some meat companies"
"1087269_8","what are some meat companies"
"1087269_9","what are some meat companies"
"1087269_10","what are some meat companies"
"1087185_1","what are the advantage of trash energy"
"1087185_2","what are the advantage of trash energy"
"1087185_3","what are the advantage of trash energy"
"1087185_4","what are the advantage of trash energy"
"1087185_5","what are the advantage of trash energy"
"1087185_6","what are the advantage of trash energy"
"1087050_1","what are the fentanyl dosages?"
"1087050_2","what are the fentanyl dosages?"
"1087050_3","what are the fentanyl dosages?"
"1087050_4","what are the fentanyl dosages?"
"1087050_5","what are the fentanyl dosages?"
"1087050_6","what are the fentanyl dosages?"
"1087050_7","what are the fentanyl dosages?"
"1087050_8","what are the fentanyl dosages?"
"1087050_9","what are the fentanyl dosages?"
"1087050_10","what are the fentanyl dosages?"
"1086928_1","what are the muted colors"
"1086928_2","what are the muted colors"
"1086928_3","what are the muted colors"
"1086928_4","what are the muted colors"
"1086928_5","what are the muted colors"
"1086928_6","what are the muted colors"
"1086928_7","what are the muted colors"
"1086928_8","what are the muted colors"
"1086928_9","what are the muted colors"
"1086928_10","what are the muted colors"
"1086927_1","what are the mycorrhizae"
"1086927_2","what are the mycorrhizae"
"1086927_3","what are the mycorrhizae"
"1086927_4","what are the mycorrhizae"
"1086927_5","what are the mycorrhizae"
"1086927_6","what are the mycorrhizae"
"1086927_7","what are the mycorrhizae"
"1086927_8","what are the mycorrhizae"
"1100937_1","echo alexa what does it do"
"1100937_2","echo alexa what does it do"
"1100937_3","echo alexa what does it do"
"1100937_4","echo alexa what does it do"
"1100937_5","echo alexa what does it do"
"1100937_6","echo alexa what does it do"
"1100937_7","echo alexa what does it do"
"1100937_8","echo alexa what does it do"
"1086575_1","what are weld racing wheels made of"
"1086575_2","what are weld racing wheels made of"
"1086575_3","what are weld racing wheels made of"
"1086575_4","what are weld racing wheels made of"
"1086575_5","what are weld racing wheels made of"
"1086575_6","what are weld racing wheels made of"
"1086565_1","what are yellow roses mean"
"1086565_2","what are yellow roses mean"
"1086565_3","what are yellow roses mean"
"1086565_4","what are yellow roses mean"
"1086565_5","what are yellow roses mean"
"1086565_6","what are yellow roses mean"
"1086565_7","what are yellow roses mean"
"1086498_1","what awareness month is april"
"1086498_2","what awareness month is april"
"1086498_3","what awareness month is april"
"1086498_4","what awareness month is april"
"1086498_5","what awareness month is april"
"1086498_6","what awareness month is april"
"1086498_7","what awareness month is april"
"1100919_1","another word for density"
"1100919_2","another word for density"
"1100919_3","another word for density"
"1100919_4","another word for density"
"1100919_5","another word for density"
"1100919_6","another word for density"
"1100919_7","another word for density"
"1086424_1","what branch of gov is congress part of"
"1086424_2","what branch of gov is congress part of"
"1086424_3","what branch of gov is congress part of"
"1086424_4","what branch of gov is congress part of"
"1086424_5","what branch of gov is congress part of"
"1086424_6","what branch of gov is congress part of"
"1086424_7","what branch of gov is congress part of"
"1086288_1","what cause dizziness mayo clinic"
"1086288_2","what cause dizziness mayo clinic"
"1086288_3","what cause dizziness mayo clinic"
"1086288_4","what cause dizziness mayo clinic"
"1086288_5","what cause dizziness mayo clinic"
"1086288_6","what cause dizziness mayo clinic"
"1086281_1","what caused conflict in the middle east"
"1086281_2","what caused conflict in the middle east"
"1086281_3","what caused conflict in the middle east"
"1086281_4","what caused conflict in the middle east"
"1086281_5","what caused conflict in the middle east"
"1086281_6","what caused conflict in the middle east"
"1086281_7","what caused conflict in the middle east"
"1086281_8","what caused conflict in the middle east"
"1086281_9","what caused conflict in the middle east"
"1086200_1","what causes cramping in stomach"
"1086200_2","what causes cramping in stomach"
"1086200_3","what causes cramping in stomach"
"1086200_4","what causes cramping in stomach"
"1086200_5","what causes cramping in stomach"
"1086200_6","what causes cramping in stomach"
"1086200_7","what causes cramping in stomach"
"1086200_8","what causes cramping in stomach"
"1086145_1","what causes hormonal bleeding"
"1086145_2","what causes hormonal bleeding"
"1086145_3","what causes hormonal bleeding"
"1086145_4","what causes hormonal bleeding"
"1086145_5","what causes hormonal bleeding"
"1086145_6","what causes hormonal bleeding"
"1086145_7","what causes hormonal bleeding"
"1086145_8","what causes hormonal bleeding"
"1086120_1","what causes mild elevation of bnp"
"1086120_2","what causes mild elevation of bnp"
"1086120_3","what causes mild elevation of bnp"
"1086120_4","what causes mild elevation of bnp"
"1086120_5","what causes mild elevation of bnp"
"1086120_6","what causes mild elevation of bnp"
"1086120_7","what causes mild elevation of bnp"
"1086120_8","what causes mild elevation of bnp"
"1086014_1","what cell process requires energy"
"1086014_2","what cell process requires energy"
"1086014_3","what cell process requires energy"
"1086014_4","what cell process requires energy"
"1086014_5","what cell process requires energy"
"1086014_6","what cell process requires energy"
"1086014_7","what cell process requires energy"
"1086008_1","what cells don't go through mitosis"
"1086008_2","what cells don't go through mitosis"
"1086008_3","what cells don't go through mitosis"
"1086008_4","what cells don't go through mitosis"
"1086008_5","what cells don't go through mitosis"
"1086008_6","what cells don't go through mitosis"
"1085936_1","what city build shania twain centre"
"1085936_2","what city build shania twain centre"
"1085936_3","what city build shania twain centre"
"1085936_4","what city build shania twain centre"
"1085936_5","what city build shania twain centre"
"1085936_6","what city build shania twain centre"
"1085936_7","what city build shania twain centre"
"1085936_8","what city build shania twain centre"
"1085862_1","what color is dover white"
"1085862_2","what color is dover white"
"1085862_3","what color is dover white"
"1085862_4","what color is dover white"
"1085862_5","what color is dover white"
"1085862_6","what color is dover white"
"1085862_7","what color is dover white"
"1085862_8","what color is dover white"
"1085862_9","what color is dover white"
"1085862_10","what color is dover white"
"1085842_1","what color represents selflessness"
"1085842_2","what color represents selflessness"
"1085842_3","what color represents selflessness"
"1085842_4","what color represents selflessness"
"1085842_5","what color represents selflessness"
"1085842_6","what color represents selflessness"
"1085842_7","what color represents selflessness"
"1085779_1","canopius us insurance inc phone number"
"1085779_2","canopius us insurance inc phone number"
"1085779_3","canopius us insurance inc phone number"
"1085779_4","canopius us insurance inc phone number"
"1085779_5","canopius us insurance inc phone number"
"1085779_6","canopius us insurance inc phone number"
"1085779_7","canopius us insurance inc phone number"
"1085779_8","canopius us insurance inc phone number"
"1085779_9","canopius us insurance inc phone number"
"1085779_10","canopius us insurance inc phone number"
"1085777_1","what conglomeration means?"
"1085777_2","what conglomeration means?"
"1085777_3","what conglomeration means?"
"1085777_4","what conglomeration means?"
"1085777_5","what conglomeration means?"
"1085777_6","what conglomeration means?"
"1085777_7","what conglomeration means?"
"1085777_8","what conglomeration means?"
"1085777_9","what conglomeration means?"
"1100855_1","electra complex symptoms"
"1100855_2","electra complex symptoms"
"1100855_3","electra complex symptoms"
"1100855_4","electra complex symptoms"
"1100855_5","electra complex symptoms"
"1100855_6","electra complex symptoms"
"1100855_7","electra complex symptoms"
"1085697_1","what county is albany mo"
"1085697_2","what county is albany mo"
"1085697_3","what county is albany mo"
"1085697_4","what county is albany mo"
"1085697_5","what county is albany mo"
"1085697_6","what county is albany mo"
"1085697_7","what county is albany mo"
"1085697_8","what county is albany mo"
